id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,rtPictureURL,difference
6725,Sgt. Pepper's Lonely Hearts Club Band,78239,Sargento Pepper,"http://ia.media-imdb.com/images/M/MV5BMTM2OTY2NTI1MV5BMl5BanBnXkFtZTcwNTQxOTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1978,sgt-peppers-lonely-hearts-club-band,2.9,20,3,17,15,0,3,0,3,0,2.9,1491,52,http://content9.flixster.com/movie/25/58/255815_det.jpg,-37
784,The Cable Guy,115798,Un loco a domicilio,"http://ia.media-imdb.com/images/M/MV5BMTIwODI4OTA5NF5BMl5BanBnXkFtZTcwMzQ5MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996,cable_guy,5.4,54,28,26,51,4,14,2,12,14,2.8,27061,50,http://content9.flixster.com/movie/10/87/05/10870531_det.jpg,1
6950,The Missing,338188,Desapariciones,"http://ia.media-imdb.com/images/M/MV5BMTA2NjgxMjczMTNeQTJeQWpwZ15BbWU3MDAxNTE2MjE@._V1._SX214_CR0,0,214,314_.jpg",2003,1127407-missing,6.1,168,98,70,58,6.1,39,21,18,53,3,6895,52,http://content8.flixster.com/movie/11/12/76/11127650_det.jpg,6
7120,Dark Wolf,326820,Dark Wolf,"http://ia.media-imdb.com/images/M/MV5BMjE1MzcxMzU5NF5BMl5BanBnXkFtZTcwNjUxNDA0MQ@@._V1._SY314_CR3,0,214,314_.jpg",2003,dark-wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif,0
5665,Knockaround Guys,211465,Ajuste de cuentas,"http://ia.media-imdb.com/images/M/MV5BMTU1MjMzMTcyOV5BMl5BanBnXkFtZTYwNzc0NDg5._V1._SX214_CR0,0,214,314_.jpg",2001,knockaround_guys,4.3,97,19,78,19,4.2,25,4,21,16,3.1,4913,58,http://content7.flixster.com/movie/27/43/274325_det.jpg,-39
6637,Thrashin',92085,Thrashin',"http://ia.media-imdb.com/images/M/MV5BMTg2NTU3ODMyNl5BMl5BanBnXkFtZTcwODkyNTYxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1986,thrashin,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/26/01/260117_det.jpg,0
59044,Diminished Capacity,1007950,Diminished Capacity,"http://ia.media-imdb.com/images/M/MV5BNTAyODk4Mjk3MV5BMl5BanBnXkFtZTcwODY0MDY3MQ@@._V1._SY314_CR0,0,214,314_.jpg",2008,diminished_capacity,5.3,30,10,20,33,4.9,11,3,8,27,2.6,4729,37,http://content6.flixster.com/movie/10/84/96/10849656_det.jpg,-4
518,The Road to Wellville,111001,El balneario de Battle Creek,"http://ia.media-imdb.com/images/M/MV5BMTg0MDc4NTY5N15BMl5BanBnXkFtZTcwMzU1NTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1994,road_to_wellville,4.9,16,7,9,43,0,2,1,1,50,2.8,1442,39,http://content8.flixster.com/movie/27/26/272698_det.jpg,4
6272,Eye of God,116261,Eye of God,"http://ia.media-imdb.com/images/M/MV5BMTc1NTE0MjQ1N15BMl5BanBnXkFtZTcwMTU3NjYxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997,eye_of_god,6.8,12,10,2,83,0,2,2,0,100,3.9,140,82,http://content9.flixster.com/movie/94/71/80/9471803_det.jpg,1
1809,Hana-bi,119250,Hana-bi. Flores de fuego,"http://ia.media-imdb.com/images/M/MV5BNTA3NzUwODE2MF5BMl5BanBnXkFtZTcwMDQ5MjMyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997,1091981-fireworks,8.2,18,17,1,94,0,2,2,0,100,4.3,3702,91,http://content8.flixster.com/movie/29/83/298330_det.jpg,3
55178,Stephanie Daley,483812,Stephanie Daley,"http://ia.media-imdb.com/images/M/MV5BMjAzODI4OTU5N15BMl5BanBnXkFtZTcwMDE1OTY0MQ@@._V1._SY314_CR8,0,214,314_.jpg",2006,stephanie_daley,7.3,49,44,5,89,7.8,17,16,1,94,2.9,2917,51,http://content7.flixster.com/movie/64/94/43/6494433_det.jpg,38
1611,My Own Private Idaho,102494,Mi Idaho privado,"http://ia.media-imdb.com/images/M/MV5BNTgyODU3MjE1M15BMl5BanBnXkFtZTcwNzQzOTcyMQ@@._V1._SY314_CR10,0,214,314_.jpg",1991,my_own_private_idaho,7,32,27,5,84,8.7,6,6,0,100,3.6,8810,79,http://content9.flixster.com/movie/10/93/52/10935275_det.jpg,5
1030,Pete's Dragon,76538,Pedro y el dragón Elliot,"http://ia.media-imdb.com/images/M/MV5BOTQ3ODEyNTk2M15BMl5BanBnXkFtZTcwMjY2MzQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1977,petes_dragon,4.6,20,10,10,50,0,2,2,0,100,3.1,7622,59,http://content6.flixster.com/movie/25/09/250924_det.jpg,-9
33437,Danny the Dog,342258,Danny the Dog,"http://ia.media-imdb.com/images/M/MV5BMTgwNjIyNTczMF5BMl5BanBnXkFtZTcwODI5MDkyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2005,1145385-unleashed,6.2,128,83,45,64,5.9,31,15,16,48,3.5,17781,77,http://content9.flixster.com/movie/24/97/249719_det.jpg,-13
8908,Ladder 49,349710,Brigada 49,"http://ia.media-imdb.com/images/M/MV5BMTMyMjM0NjkyM15BMl5BanBnXkFtZTcwMTA4MDgyMQ@@._V1._SY314_CR5,0,214,314_.jpg",2004,the-art-of-russell-oberlin2004,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/10/94/73/10947338_det.jpg,0
348,Bullets Over Broadway,109348,Balas sobre Broadway,"http://ia.media-imdb.com/images/M/MV5BMTgyMDI1NzQwM15BMl5BanBnXkFtZTcwODE2OTMyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1994,bullets_over_broadway,7.9,54,52,2,96,8.2,12,12,0,100,3.6,3913,79,http://content8.flixster.com/movie/26/94/269498_det.jpg,17
3917,Hellraiser,93177,"Hellraiser, los que traen el infierno","http://ia.media-imdb.com/images/M/MV5BMTc4OTQxMjM1MV5BMl5BanBnXkFtZTYwOTAzOTA5._V1._SY314_CR5,0,214,314_.jpg",1987,hellraiser,5.9,30,19,11,63,0,3,0,3,0,3.4,13712,77,http://content6.flixster.com/movie/28/39/283900_det.jpg,-14
6277,Winter Kills,80139,Muertes de invierno,"http://ia.media-imdb.com/images/M/MV5BMTk1NzA0NDA2Nl5BMl5BanBnXkFtZTcwMjQ1OTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1979,winter-kills,7,14,12,2,85,0,3,2,1,66,3.3,254,49,http://content7.flixster.com/movie/10/85/91/10859165_det.jpg,36
58706,La misma luna,796307,La misma luna,"http://ia.media-imdb.com/images/M/MV5BNjY0NjgwMzk0MF5BMl5BanBnXkFtZTcwNTc4NzI2MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,same_moon,6.5,91,66,25,72,6.6,26,20,6,76,3.8,11693,80,http://content7.flixster.com/movie/10/92/39/10923945_det.jpg,-8
2667,The Mole People,49516,The Mole People,"http://ia.media-imdb.com/images/M/MV5BMTM5NjQ3NjI5N15BMl5BanBnXkFtZTcwOTQ3NjAzMQ@@._V1._SX214_CR0,0,214,314_.jpg",1956,mole_people,0,4,1,3,25,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/84/00/67/8400679_det.jpg,25
2410,Rocky III,84602,Rocky III,"http://ia.media-imdb.com/images/M/MV5BMjk5ODc4MjExMF5BMl5BanBnXkFtZTYwNDk1NDg5._V1._SY314_CR1,0,214,314_.jpg",1982,rocky_iii,5.4,29,18,11,62,0,2,1,1,50,3.3,48532,74,http://content7.flixster.com/movie/26/42/264213_det.jpg,-12
1409,Michael Clayton,465538,Michael Clayton,"http://ia.media-imdb.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1._SX214_CR0,0,214,314_.jpg",2007,michael_clayton,7.6,192,173,19,90,7.9,37,35,2,94,3.6,123924,72,http://content8.flixster.com/movie/99/32/72/9932722_det.jpg,18
3857,Bless the Child,163983,La bendición,"http://ia.media-imdb.com/images/M/MV5BMjA2NDIxNzkzNl5BMl5BanBnXkFtZTcwMjEwMDMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2000,bless_the_child,2.9,97,3,94,3,2.4,28,0,28,0,2.8,4085,45,http://content7.flixster.com/movie/27/47/274709_det.jpg,-42
5779,Piranha Part Two: The Spawning,82910,Piraña II: los vampiros del mar,"http://ia.media-imdb.com/images/M/MV5BMTc0MDE5NTAyNF5BMl5BanBnXkFtZTcwNTQ1MjkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1981,piranha_2_the_spawning,3.4,13,1,12,7,0,1,0,1,0,2,692,11,http://content7.flixster.com/movie/11/14/64/11146497_det.jpg,-4
33134,The Year of the Yao,360216,The Year of the Yao,"http://ia.media-imdb.com/images/M/MV5BMjE4ODg1NTk3MF5BMl5BanBnXkFtZTcwMjQ2ODgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,year_of_the_yao,6.2,32,21,11,65,6.1,11,7,4,63,3.6,562,67,http://content8.flixster.com/movie/10/88/66/10886674_det.jpg,-2
32058,Class Action,101590,Acción judicial,"http://ia.media-imdb.com/images/M/MV5BMTU3MTQ1NjM3NV5BMl5BanBnXkFtZTcwNDQ3NTcyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1991,1034008-class_action,6.1,23,17,6,73,0,4,4,0,100,3,742,45,http://content7.flixster.com/movie/27/31/273101_det.jpg,28
2570,A Walk on the Moon,120613,A Walk on the Moon,"http://ia.media-imdb.com/images/M/MV5BMTU0MzI4NTQzN15BMl5BanBnXkFtZTcwNTMzNDgxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1999,walk_on_the_moon,6.7,35,25,10,71,6.6,6,4,2,66,3.4,2848,67,http://content8.flixster.com/movie/26/82/268206_det.jpg,4
340,War,499556,El asesino,"http://ia.media-imdb.com/images/M/MV5BMTUyMzM3OTUxOV5BMl5BanBnXkFtZTcwMDI1MTU1MQ@@._V1._SY314_CR5,0,214,314_.jpg",2007,the-secret-war,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/84/31/10843105_det.jpg,0
2077,The Journey of Natty Gann,89385,Natty Gann,"http://ia.media-imdb.com/images/M/MV5BMTIzMTY2NDYwOF5BMl5BanBnXkFtZTcwOTk4NTUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1985,journey_of_natty_gann,6.7,13,12,1,92,0,3,3,0,100,3.5,1251,73,http://content8.flixster.com/movie/25/90/259006_det.jpg,19
8424,The Gay Divorcee,25164,La alegre divorciada,"http://ia.media-imdb.com/images/M/MV5BMTQzNTQ3ODk5OF5BMl5BanBnXkFtZTcwMTY0MzkzMQ@@._V1._SY314_CR21,0,214,314_.jpg",1934,gay_divorcee,7.8,8,8,0,100,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/37/40/82/3740826_det.jpg,100
6267,Assassination Tango,283897,Assassination Tango,"http://ia.media-imdb.com/images/M/MV5BMTQ3NjU5OTkzMF5BMl5BanBnXkFtZTcwMTY1NTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2002,assassination_tango,5.6,87,42,45,48,6,29,14,15,48,2.9,572,37,http://content9.flixster.com/movie/27/22/272291_det.jpg,11
7897,The Ballad of Cable Hogue,65446,La balada de Cable Hogue,"http://ia.media-imdb.com/images/M/MV5BOTkwNTgwOTgyNV5BMl5BanBnXkFtZTcwNTA0OTEzMQ@@._V1._SY314_CR16,0,214,314_.jpg",1970,ballad_of_cable_hogue,7,13,12,1,92,0,3,3,0,100,3.6,929,75,http://content8.flixster.com/movie/10/86/73/10867306_det.jpg,17
3940,Slumber Party Massacre III,100639,Slumber Party Massacre III,"http://ia.media-imdb.com/images/M/MV5BMTQzNzA2Njk1MF5BMl5BanBnXkFtZTcwNzM2MzUxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1990,slumber_party_massacre_3,0,2,0,2,0,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/28/96/84/2896843_det.jpg,0
1933,The Life of Emile Zola,29146,La vida de Emile Zola,"http://ia.media-imdb.com/images/M/MV5BMjEwNjM0MzY0MF5BMl5BanBnXkFtZTYwNTEwOTA5._V1._SX214_CR0,0,214,314_.jpg",1937,life_of_emile_zola,7,20,14,6,70,7.2,5,4,1,80,3.6,620,72,http://content7.flixster.com/movie/10/84/90/10849013_det.jpg,-2
5127,Dragonfly,259288,Dragonfly,"http://ia.media-imdb.com/images/M/MV5BMTQ0OTIxODg3NV5BMl5BanBnXkFtZTcwMzAwMDcxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002,dragonfly,3.6,121,8,113,6,3.5,30,1,29,3,3.1,9426,65,http://content7.flixster.com/movie/25/83/258321_det.jpg,-59
7358,Searching for Debra Winger,318049,Buscando a Debra Winger,"http://ia.media-imdb.com/images/M/MV5BMTM5MjQxODU3OF5BMl5BanBnXkFtZTcwNDk4MDUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2002,searching_for_debra_winger,0,4,3,1,75,0,1,1,0,100,3.2,487,50,http://content9.flixster.com/movie/27/96/279611_det.jpg,25
3781,Shaft in Africa,70679,Shaft en África,"http://ia.media-imdb.com/images/M/MV5BMjA4ODAxOTcxN15BMl5BanBnXkFtZTcwNzY2MjIyMQ@@._V1._SY314_CR10,0,214,314_.jpg",1973,shaft_in_africa,4.9,7,3,4,42,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/10/87/58/10875831_det.jpg,42
50274,Venus,489327,Venus,"http://ia.media-imdb.com/images/M/MV5BMTQ1ODQ4MDg0OV5BMl5BanBnXkFtZTcwOTk5NDQ0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,venus,7.3,145,129,16,88,8,35,35,0,100,3.6,3984,73,http://content8.flixster.com/movie/33/33/29/3333294_det.jpg,15
3262,Twin Peaks: Fire Walk with Me,105665,Twin Peaks (El diario de Laura Palmer),"http://ia.media-imdb.com/images/M/MV5BNDYxMzUzNjk4OV5BMl5BanBnXkFtZTcwMTUxNTEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1992,twin-peaks-fire-walk-with-me,6.2,50,31,19,62,4.4,5,2,3,40,3.6,10347,79,http://content9.flixster.com/movie/10/87/63/10876351_det.jpg,-17
27186,Kirikou et la sorcière,181627,Kirikú y la bruja,"http://ia.media-imdb.com/images/M/MV5BMTQ0NDk4NjI5OF5BMl5BanBnXkFtZTcwNTg1NzgyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1998,kirikou_and_the_sorceress,7.4,24,23,1,95,7.8,8,8,0,100,3.9,1078,85,http://content8.flixster.com/movie/29/39/293926_det.jpg,10
1292,Being There,78841,"Bienvenido, Mr. Chance","http://ia.media-imdb.com/images/M/MV5BMTYyMTYzNTU2OV5BMl5BanBnXkFtZTcwMDQ4MTAyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1979,being_there,8.4,38,36,2,94,0,4,4,0,100,4.1,6371,91,http://content6.flixster.com/movie/25/44/254496_det.jpg,3
1921,Pi,138704,"Pi, fe en el caos","http://ia.media-imdb.com/images/M/MV5BMTI4ODUzNzY3MF5BMl5BanBnXkFtZTYwOTU2OTY4._V1._SY298_CR1,0,214,298_.jpg",1998,pi,7.2,49,42,7,85,6.7,11,8,3,72,3.8,33850,86,http://content7.flixster.com/movie/26/78/267897_det.jpg,-1
4963,Ocean's Eleven,240772,Ocean's eleven. Hagan juego,"http://ia.media-imdb.com/images/M/MV5BMTgwMTQ5NzEzN15BMl5BanBnXkFtZTYwNjU5NjA5._V1._SX214_CR0,0,214,314_.jpg",2001,oceans_eleven,6.9,166,135,31,81,7.2,33,28,5,84,3.6,185259,76,http://content6.flixster.com/movie/11/15/10/11151032_det.jpg,5
6890,Elephant,363589,Elephant,"http://ia.media-imdb.com/images/M/MV5BMTg0MTQ0NjAwN15BMl5BanBnXkFtZTcwNDExMTYyMQ@@._V1._SY288_CR1,0,214,288_.jpg",2003,elephant,7,142,100,42,70,7.1,35,27,8,77,3.6,15005,79,http://content7.flixster.com/movie/72/69/79/7269797_det.jpg,-9
60674,Stargate: Continuum,929629,Stargate: Continuum,"http://ia.media-imdb.com/images/M/MV5BMTUyOTcyNzg3OF5BMl5BanBnXkFtZTcwODc2MDY3MQ@@._V1._SY314_CR11,0,214,314_.jpg",2008,stargate_continuum,0,1,1,0,100,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/84/43/10844301_det.jpg,100
8734,Love Happy,41604,Amor en conserva,"http://ia.media-imdb.com/images/M/MV5BMTUwMjM4MzY4MF5BMl5BanBnXkFtZTcwMDA4NzA0MQ@@._V1._SY314_CR5,0,214,314_.jpg",1949,love_happy,0,2,2,0,100,0,0,0,0,0,0,0,0,http://content6.flixster.com/movie/29/95/299516_det.jpg,100
26791,Shining Through,105391,Resplandor en la oscuridad,"http://ia.media-imdb.com/images/M/MV5BMTg3MDAwMjU3NV5BMl5BanBnXkFtZTcwNjI0MzcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1992,shining_through,4.4,13,4,9,30,0,2,1,1,50,3.4,1160,71,http://content7.flixster.com/movie/10/89/05/10890545_det.jpg,-41
8003,Bedlam,38343,Bedlam,"http://ia.media-imdb.com/images/M/MV5BMTU2NTQ5OTQ5MF5BMl5BanBnXkFtZTcwMDI2NDAzMQ@@._V1._SY314_CR24,0,214,314_.jpg",1946,bedlam,6.5,15,13,2,86,0,2,2,0,100,3.3,649,56,http://content7.flixster.com/movie/95/34/44/9534445_det.jpg,30
6118,Przypadek,84549,El azar,"http://ia.media-imdb.com/images/M/MV5BMTg0OTEzNTI4Nl5BMl5BanBnXkFtZTcwNjI2NTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1981,blind-chance,7.6,6,5,1,83,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/93/54/82/9354823_det.jpg,83
3911,Best in Show,218839,Very Important Perros,"http://ia.media-imdb.com/images/M/MV5BMTU1NTcxMTIxNF5BMl5BanBnXkFtZTcwMDQyODEyMQ@@._V1._SY314_CR8,0,214,314_.jpg",2000,best_in_show,7.5,107,101,6,94,7.6,29,28,1,96,3.7,12719,87,http://content7.flixster.com/movie/10/87/12/10871241_det.jpg,7
2952,Sydney,119256,Sidney,"http://ia.media-imdb.com/images/M/MV5BODYwMjU0OTYyMF5BMl5BanBnXkFtZTcwMDg5MDgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1996,hard_eight,6.9,32,26,6,81,7.1,11,9,2,81,3.7,3180,81,http://content8.flixster.com/movie/27/33/273322_det.jpg,0
1943,The Greatest Show on Earth,44672,El mayor espectáculo del mundo,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTUwNzQyOV5BMl5BanBnXkFtZTcwODA0MDUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1952,under-the-carp-banner2006,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content6.flixster.com/movie/10/88/18/10881888_det.jpg,0
2581,Never Been Kissed,151738,Nunca me han besado,"http://ia.media-imdb.com/images/M/MV5BMTQyODI1Njg3Ml5BMl5BanBnXkFtZTcwNTI0MDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999,never_been_kissed,5.7,79,44,35,55,5.4,25,12,13,48,3.3,53088,70,http://content8.flixster.com/movie/26/46/264622_det.jpg,-15
7336,La caduta degli dei,64118,La caída de los dioses,"http://ia.media-imdb.com/images/M/MV5BMTU4MzM2MDg4N15BMl5BanBnXkFtZTYwNjI1MDI5._V1._SX214_CR0,0,214,314_.jpg",1969,1005155-damned,8.1,10,9,1,90,0,1,1,0,100,4,255,82,http://content8.flixster.com/movie/10/89/58/10895846_det.jpg,8
62553,The Secret Life of Bees,416212,La vida secreta de las abejas,"http://ia.media-imdb.com/images/M/MV5BMTQ1NzM4MzkzNl5BMl5BanBnXkFtZTcwMDM0MjgyMg@@._V1._SY314_CR18,0,214,314_.jpg",2008,secret_life_of_bees,5.9,131,75,56,57,6.2,27,17,10,62,3.7,35593,79,http://content7.flixster.com/movie/10/89/03/10890353_det.jpg,-22
5564,Swimfan,283026,Fanática (Swimfan),"http://ia.media-imdb.com/images/M/MV5BMTIzOTkzNTM0Ml5BMl5BanBnXkFtZTcwODQzNzAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",2002,swimfan,3.9,89,13,76,14,4.3,16,4,12,25,2.5,5068,38,http://content6.flixster.com/movie/10/88/37/10883720_det.jpg,-24
7310,Raw Deal,91828,Ejecutor,"http://ia.media-imdb.com/images/M/MV5BNjYwNjY4MTQzN15BMl5BanBnXkFtZTcwOTM4OTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1986,1017226-raw_deal,3.8,12,3,9,25,0,1,0,1,0,2.7,3041,32,http://content7.flixster.com/movie/10/87/80/10878017_det.jpg,-7
3413,Deep Impact,120647,Deep Impact,"http://ia.media-imdb.com/images/M/MV5BMTQ0OTg5ODM0N15BMl5BanBnXkFtZTYwNTE2MzM5._V1._SX214_CR0,0,214,314_.jpg",1998,deep_impact,5.7,51,24,27,47,5.9,6,2,4,33,2.9,28624,51,http://content8.flixster.com/movie/10/88/98/10889858_det.jpg,-4
42053,Dirty Love,327643,Dirty Love,"http://ia.media-imdb.com/images/M/MV5BMTgzMTQ2NjQyMF5BMl5BanBnXkFtZTcwMzg4OTEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2005,dirty_love,2.2,28,1,27,3,1.6,10,0,10,0,3.4,3700,67,http://content9.flixster.com/movie/10/92/39/10923995_det.jpg,-64
2302,My Cousin Vinny,104952,Mi primo Vinny,"http://ia.media-imdb.com/images/M/MV5BMTkyNjc3NDIwN15BMl5BanBnXkFtZTYwNTQ4MjE5._V1._SY314_CR3,0,214,314_.jpg",1992,my_cousin_vinny,6.9,38,33,5,86,7,8,6,2,75,0,0,0,http://content6.flixster.com/movie/26/78/267816_det.jpg,86
5088,Les valseuses,72353,Los rompepelotas,"http://ia.media-imdb.com/images/M/MV5BMjAzOTc1MzQ5NF5BMl5BanBnXkFtZTcwNTI1NzkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1974,going_places,6.9,6,5,1,83,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/92/32/10923289_det.jpg,83
34645,Race with the Devil,73600,Carrera con el diablo,"http://ia.media-imdb.com/images/M/MV5BMTM0MzU4MDcwM15BMl5BanBnXkFtZTcwNjY1MTkyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1975,race_with_the_devil,5,5,2,3,40,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/25/69/256993_det.jpg,40
42007,Rumor Has It...,398375,Dicen por ahí...,"http://ia.media-imdb.com/images/M/MV5BOTg3Njk2NTIxNF5BMl5BanBnXkFtZTcwNTc4MTEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,rumor_has_it,4.4,110,22,88,20,4.2,30,4,26,13,3,41917,51,http://content9.flixster.com/movie/31/18/311803_det.jpg,-31
58376,Zeitgeist,1166827,Zeitgeist,"http://ia.media-imdb.com/images/M/MV5BMjEzMDIzNzM2MF5BMl5BanBnXkFtZTcwNDM5OTk1MQ@@._V1._SY314_CR4,0,214,314_.jpg",2007,zeitgeist,0,0,0,0,0,0,0,0,0,0,0,0,0,http://content7.flixster.com/movie/10/92/94/10929461_det.jpg,0
51575,Wild Hogs,486946,Cerdos salvajes,"http://ia.media-imdb.com/images/M/MV5BMTQ4MTE5MjY5OV5BMl5BanBnXkFtZTcwNDEwMzUzMw@@._V1._SX214_CR0,0,214,314_.jpg",2007,wild_hogs,3.8,139,20,119,14,3.4,34,3,31,8,3.4,86633,72,http://content6.flixster.com/movie/44/00/87/4400876_det.jpg,-58
1963,Take the Money and Run,65063,Toma el dinero y corre,"http://ia.media-imdb.com/images/M/MV5BMTI0MDg4ODgxNV5BMl5BanBnXkFtZTcwNzExODUyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1969,take_the_money_and_run,6.9,13,12,1,92,0,1,0,1,0,0,0,0,http://content9.flixster.com/movie/28/30/283091_det.jpg,92
864,The Time Traveler's Wife,452694,The Time Traveler's Wife,"http://ia.media-imdb.com/images/M/MV5BMTU0MzkzNzg0Nl5BMl5BanBnXkFtZTcwNzUwNzQ2Mg@@._V1._SX214_CR0,0,214,314_.jpg",2009,time_travelers_wife,5.1,151,56,95,37,4.8,34,10,24,29,2.9,189828,65,http://content7.flixster.com/movie/10/92/43/10924397_det.jpg,-28
410,Addams Family Values,106220,La familia Addams: la tradición continúa,"http://ia.media-imdb.com/images/M/MV5BMTIwMTQ4MDA0MV5BMl5BanBnXkFtZTcwMDg3NTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1993,addams_family_values,6.3,35,26,9,74,5.5,7,4,3,57,3.1,21548,57,http://content9.flixster.com/movie/26/62/266215_det.jpg,17
8014,Bom yeoreum gaeul gyeoul geurigo bom,374546,"Primavera, verano, otoño, invierno... y primavera","http://ia.media-imdb.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,spring-summer-fall-winter-and-spring,8.1,94,89,5,94,8.1,26,24,2,92,4.2,7663,92,http://content6.flixster.com/movie/26/79/267996_det.jpg,2
40491,Tulitikkutehtaan tyttö,98532,La chica de la fábrica de cerillas,"http://ia.media-imdb.com/images/M/MV5BMTk2MTQyNjQzMV5BMl5BanBnXkFtZTcwODkzNDMzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1990,match_factory_girl,0,3,3,0,100,0,0,0,0,0,0,0,0,http://content8.flixster.com/movie/89/59/16/8959162_det.jpg,100
8605,Taxi 3,295721,Taxi 3,"http://ia.media-imdb.com/images/M/MV5BMTcyOTI3MDU2MV5BMl5BanBnXkFtZTcwMzI0MDUzMQ@@._V1._SY314_CR4,0,214,314_.jpg",2003,taxi_3,0,1,1,0,100,0,0,0,0,0,0,0,0,http://content9.flixster.com/movie/10/91/40/10914019_det.jpg,100
1863,Major League: Back to the Minors,120742,Major League: Back to the Minors,"http://ia.media-imdb.com/images/M/MV5BMTIwODgwNDk0M15BMl5BanBnXkFtZTcwMjYyMTcxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1998,major_league_back_to_the_minors,3,19,4,15,21,0,4,1,3,25,2.6,1952,31,http://content6.flixster.com/movie/25/94/259400_det.jpg,-10
61073,Hell Ride,411475,Hell Ride,"http://ia.media-imdb.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,1192781-hell_ride,3.5,59,6,53,10,3.5,19,2,17,10,2.7,3570,33,http://content6.flixster.com/movie/10/83/85/10838528_det.jpg,-23
8740,Donzoko,50330,Los bajos fondos,"http://ia.media-imdb.com/images/M/MV5BMTU0MDM4MDI1Nl5BMl5BanBnXkFtZTcwMTY5MjAwMQ@@._V1._SY314_CR4,0,214,314_.jpg",1957,lower_depths,8.2,5,4,1,80,0,1,1,0,100,3.9,685,82,http://content6.flixster.com/movie/98/44/32/9844320_det.jpg,-2
